phase294_variant_id,continuation_family_id,continuation_family,selection_rule,primary_pressure_column,secondary_pressure_column,interaction_column,primary_threshold_quantile,secondary_threshold_quantile,interaction_threshold_quantile,spread_state,market_bucket,side_mode,exit_horizon_ticks,selected_event_rows,symbols,trade_dates,uses_top5,uses_levels_2_to_5,l1_only_variant,uses_net_edge_as_live_mask,annualized_denominator,strategy_replay_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,P294_SPREAD_COMPRESSED_ABSORPTION_CONT,spread_compressed_absorption_continuation,spread-compressed absorption with level-weighted depth materiality,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,0.65,0.55,0.35,ANYSPREAD,ALL,PRESSURE_SIGN_CONT,5,291,5,8,1,1,0,0,fixed_initial_capital,0,0,0
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H8,P294_SPREAD_COMPRESSED_ABSORPTION_CONT,spread_compressed_absorption_continuation,spread-compressed absorption with level-weighted depth materiality,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,0.65,0.55,0.35,ANYSPREAD,ALL,PRESSURE_SIGN_CONT,8,291,5,8,1,1,0,0,fixed_initial_capital,0,0,0
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H13,P294_SPREAD_COMPRESSED_ABSORPTION_CONT,spread_compressed_absorption_continuation,spread-compressed absorption with level-weighted depth materiality,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,0.65,0.55,0.35,ANYSPREAD,ALL,PRESSURE_SIGN_CONT,13,291,5,8,1,1,0,0,fixed_initial_capital,0,0,0
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_ANYSPREAD_ALL_ORIG_H5,P294_SPREAD_COMPRESSED_ABSORPTION_CONT,spread_compressed_absorption_continuation,spread-compressed absorption with level-weighted depth materiality,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,0.65,0.55,0.35,ANYSPREAD,ALL,ORIG,5,291,5,8,1,1,0,0,fixed_initial_capital,0,0,0
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_ANYSPREAD_ALL_ORIG_H8,P294_SPREAD_COMPRESSED_ABSORPTION_CONT,spread_compressed_absorption_continuation,spread-compressed absorption with level-weighted depth materiality,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,0.65,0.55,0.35,ANYSPREAD,ALL,ORIG,8,291,5,8,1,1,0,0,fixed_initial_capital,0,0,0
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_ANYSPREAD_ALL_ORIG_H13,P294_SPREAD_COMPRESSED_ABSORPTION_CONT,spread_compressed_absorption_continuation,spread-compressed absorption with level-weighted depth materiality,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,0.65,0.55,0.35,ANYSPREAD,ALL,ORIG,13,291,5,8,1,1,0,0,fixed_initial_capital,0,0,0
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H5,P294_SPREAD_COMPRESSED_ABSORPTION_CONT,spread_compressed_absorption_continuation,spread-compressed absorption with level-weighted depth materiality,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,0.65,0.55,0.35,ANYSPREAD,OPEN,PRESSURE_SIGN_CONT,5,8,1,3,1,1,0,0,fixed_initial_capital,0,0,0
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H8,P294_SPREAD_COMPRESSED_ABSORPTION_CONT,spread_compressed_absorption_continuation,spread-compressed absorption with level-weighted depth materiality,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,0.65,0.55,0.35,ANYSPREAD,OPEN,PRESSURE_SIGN_CONT,8,8,1,3,1,1,0,0,fixed_initial_capital,0,0,0
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H13,P294_SPREAD_COMPRESSED_ABSORPTION_CONT,spread_compressed_absorption_continuation,spread-compressed absorption with level-weighted depth materiality,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,0.65,0.55,0.35,ANYSPREAD,OPEN,PRESSURE_SIGN_CONT,13,8,1,3,1,1,0,0,fixed_initial_capital,0,0,0
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_ANYSPREAD_OPEN_ORIG_H5,P294_SPREAD_COMPRESSED_ABSORPTION_CONT,spread_compressed_absorption_continuation,spread-compressed absorption with level-weighted depth materiality,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,0.65,0.55,0.35,ANYSPREAD,OPEN,ORIG,5,8,1,3,1,1,0,0,fixed_initial_capital,0,0,0
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_ANYSPREAD_OPEN_ORIG_H8,P294_SPREAD_COMPRESSED_ABSORPTION_CONT,spread_compressed_absorption_continuation,spread-compressed absorption with level-weighted depth materiality,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,0.65,0.55,0.35,ANYSPREAD,OPEN,ORIG,8,8,1,3,1,1,0,0,fixed_initial_capital,0,0,0
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_ANYSPREAD_OPEN_ORIG_H13,P294_SPREAD_COMPRESSED_ABSORPTION_CONT,spread_compressed_absorption_continuation,spread-compressed absorption with level-weighted depth materiality,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,0.65,0.55,0.35,ANYSPREAD,OPEN,ORIG,13,8,1,3,1,1,0,0,fixed_initial_capital,0,0,0
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H5,P294_SPREAD_COMPRESSED_ABSORPTION_CONT,spread_compressed_absorption_continuation,spread-compressed absorption with level-weighted depth materiality,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,0.65,0.55,0.35,ANYSPREAD,NONOPEN,PRESSURE_SIGN_CONT,5,283,5,8,1,1,0,0,fixed_initial_capital,0,0,0
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H8,P294_SPREAD_COMPRESSED_ABSORPTION_CONT,spread_compressed_absorption_continuation,spread-compressed absorption with level-weighted depth materiality,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,0.65,0.55,0.35,ANYSPREAD,NONOPEN,PRESSURE_SIGN_CONT,8,283,5,8,1,1,0,0,fixed_initial_capital,0,0,0
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H13,P294_SPREAD_COMPRESSED_ABSORPTION_CONT,spread_compressed_absorption_continuation,spread-compressed absorption with level-weighted depth materiality,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,0.65,0.55,0.35,ANYSPREAD,NONOPEN,PRESSURE_SIGN_CONT,13,283,5,8,1,1,0,0,fixed_initial_capital,0,0,0
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_ANYSPREAD_NONOPEN_ORIG_H5,P294_SPREAD_COMPRESSED_ABSORPTION_CONT,spread_compressed_absorption_continuation,spread-compressed absorption with level-weighted depth materiality,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,0.65,0.55,0.35,ANYSPREAD,NONOPEN,ORIG,5,283,5,8,1,1,0,0,fixed_initial_capital,0,0,0
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_ANYSPREAD_NONOPEN_ORIG_H8,P294_SPREAD_COMPRESSED_ABSORPTION_CONT,spread_compressed_absorption_continuation,spread-compressed absorption with level-weighted depth materiality,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,0.65,0.55,0.35,ANYSPREAD,NONOPEN,ORIG,8,283,5,8,1,1,0,0,fixed_initial_capital,0,0,0
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_ANYSPREAD_NONOPEN_ORIG_H13,P294_SPREAD_COMPRESSED_ABSORPTION_CONT,spread_compressed_absorption_continuation,spread-compressed absorption with level-weighted depth materiality,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,0.65,0.55,0.35,ANYSPREAD,NONOPEN,ORIG,13,283,5,8,1,1,0,0,fixed_initial_capital,0,0,0
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H5,P294_SPREAD_COMPRESSED_ABSORPTION_CONT,spread_compressed_absorption_continuation,spread-compressed absorption with level-weighted depth materiality,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,0.65,0.55,0.35,NOTWIDE,ALL,PRESSURE_SIGN_CONT,5,291,5,8,1,1,0,0,fixed_initial_capital,0,0,0
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H8,P294_SPREAD_COMPRESSED_ABSORPTION_CONT,spread_compressed_absorption_continuation,spread-compressed absorption with level-weighted depth materiality,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,0.65,0.55,0.35,NOTWIDE,ALL,PRESSURE_SIGN_CONT,8,291,5,8,1,1,0,0,fixed_initial_capital,0,0,0
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H13,P294_SPREAD_COMPRESSED_ABSORPTION_CONT,spread_compressed_absorption_continuation,spread-compressed absorption with level-weighted depth materiality,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,0.65,0.55,0.35,NOTWIDE,ALL,PRESSURE_SIGN_CONT,13,291,5,8,1,1,0,0,fixed_initial_capital,0,0,0
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_NOTWIDE_ALL_ORIG_H5,P294_SPREAD_COMPRESSED_ABSORPTION_CONT,spread_compressed_absorption_continuation,spread-compressed absorption with level-weighted depth materiality,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,0.65,0.55,0.35,NOTWIDE,ALL,ORIG,5,291,5,8,1,1,0,0,fixed_initial_capital,0,0,0
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_NOTWIDE_ALL_ORIG_H8,P294_SPREAD_COMPRESSED_ABSORPTION_CONT,spread_compressed_absorption_continuation,spread-compressed absorption with level-weighted depth materiality,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,0.65,0.55,0.35,NOTWIDE,ALL,ORIG,8,291,5,8,1,1,0,0,fixed_initial_capital,0,0,0
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_NOTWIDE_ALL_ORIG_H13,P294_SPREAD_COMPRESSED_ABSORPTION_CONT,spread_compressed_absorption_continuation,spread-compressed absorption with level-weighted depth materiality,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,0.65,0.55,0.35,NOTWIDE,ALL,ORIG,13,291,5,8,1,1,0,0,fixed_initial_capital,0,0,0
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H5,P294_SPREAD_COMPRESSED_ABSORPTION_CONT,spread_compressed_absorption_continuation,spread-compressed absorption with level-weighted depth materiality,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,0.65,0.55,0.35,NOTWIDE,OPEN,PRESSURE_SIGN_CONT,5,8,1,3,1,1,0,0,fixed_initial_capital,0,0,0
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H8,P294_SPREAD_COMPRESSED_ABSORPTION_CONT,spread_compressed_absorption_continuation,spread-compressed absorption with level-weighted depth materiality,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,0.65,0.55,0.35,NOTWIDE,OPEN,PRESSURE_SIGN_CONT,8,8,1,3,1,1,0,0,fixed_initial_capital,0,0,0
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H13,P294_SPREAD_COMPRESSED_ABSORPTION_CONT,spread_compressed_absorption_continuation,spread-compressed absorption with level-weighted depth materiality,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,0.65,0.55,0.35,NOTWIDE,OPEN,PRESSURE_SIGN_CONT,13,8,1,3,1,1,0,0,fixed_initial_capital,0,0,0
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_NOTWIDE_OPEN_ORIG_H5,P294_SPREAD_COMPRESSED_ABSORPTION_CONT,spread_compressed_absorption_continuation,spread-compressed absorption with level-weighted depth materiality,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,0.65,0.55,0.35,NOTWIDE,OPEN,ORIG,5,8,1,3,1,1,0,0,fixed_initial_capital,0,0,0
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_NOTWIDE_OPEN_ORIG_H8,P294_SPREAD_COMPRESSED_ABSORPTION_CONT,spread_compressed_absorption_continuation,spread-compressed absorption with level-weighted depth materiality,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,0.65,0.55,0.35,NOTWIDE,OPEN,ORIG,8,8,1,3,1,1,0,0,fixed_initial_capital,0,0,0
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_NOTWIDE_OPEN_ORIG_H13,P294_SPREAD_COMPRESSED_ABSORPTION_CONT,spread_compressed_absorption_continuation,spread-compressed absorption with level-weighted depth materiality,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,0.65,0.55,0.35,NOTWIDE,OPEN,ORIG,13,8,1,3,1,1,0,0,fixed_initial_capital,0,0,0
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H5,P294_SPREAD_COMPRESSED_ABSORPTION_CONT,spread_compressed_absorption_continuation,spread-compressed absorption with level-weighted depth materiality,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,0.65,0.55,0.35,NOTWIDE,NONOPEN,PRESSURE_SIGN_CONT,5,283,5,8,1,1,0,0,fixed_initial_capital,0,0,0
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H8,P294_SPREAD_COMPRESSED_ABSORPTION_CONT,spread_compressed_absorption_continuation,spread-compressed absorption with level-weighted depth materiality,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,0.65,0.55,0.35,NOTWIDE,NONOPEN,PRESSURE_SIGN_CONT,8,283,5,8,1,1,0,0,fixed_initial_capital,0,0,0
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_NOTWIDE_NONOPEN_PRESSURE_SIGN_CONT_H13,P294_SPREAD_COMPRESSED_ABSORPTION_CONT,spread_compressed_absorption_continuation,spread-compressed absorption with level-weighted depth materiality,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,0.65,0.55,0.35,NOTWIDE,NONOPEN,PRESSURE_SIGN_CONT,13,283,5,8,1,1,0,0,fixed_initial_capital,0,0,0
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_NOTWIDE_NONOPEN_ORIG_H5,P294_SPREAD_COMPRESSED_ABSORPTION_CONT,spread_compressed_absorption_continuation,spread-compressed absorption with level-weighted depth materiality,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,0.65,0.55,0.35,NOTWIDE,NONOPEN,ORIG,5,283,5,8,1,1,0,0,fixed_initial_capital,0,0,0
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_NOTWIDE_NONOPEN_ORIG_H8,P294_SPREAD_COMPRESSED_ABSORPTION_CONT,spread_compressed_absorption_continuation,spread-compressed absorption with level-weighted depth materiality,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,0.65,0.55,0.35,NOTWIDE,NONOPEN,ORIG,8,283,5,8,1,1,0,0,fixed_initial_capital,0,0,0
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I35_NOTWIDE_NONOPEN_ORIG_H13,P294_SPREAD_COMPRESSED_ABSORPTION_CONT,spread_compressed_absorption_continuation,spread-compressed absorption with level-weighted depth materiality,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,0.65,0.55,0.35,NOTWIDE,NONOPEN,ORIG,13,283,5,8,1,1,0,0,fixed_initial_capital,0,0,0
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,P294_SPREAD_COMPRESSED_ABSORPTION_CONT,spread_compressed_absorption_continuation,spread-compressed absorption with level-weighted depth materiality,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,0.65,0.55,0.55,ANYSPREAD,ALL,PRESSURE_SIGN_CONT,5,202,3,8,1,1,0,0,fixed_initial_capital,0,0,0
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H8,P294_SPREAD_COMPRESSED_ABSORPTION_CONT,spread_compressed_absorption_continuation,spread-compressed absorption with level-weighted depth materiality,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,0.65,0.55,0.55,ANYSPREAD,ALL,PRESSURE_SIGN_CONT,8,202,3,8,1,1,0,0,fixed_initial_capital,0,0,0
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H13,P294_SPREAD_COMPRESSED_ABSORPTION_CONT,spread_compressed_absorption_continuation,spread-compressed absorption with level-weighted depth materiality,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,0.65,0.55,0.55,ANYSPREAD,ALL,PRESSURE_SIGN_CONT,13,202,3,8,1,1,0,0,fixed_initial_capital,0,0,0
P294_P294_SPREAD_COMPRESSED_ABSORPTION_CONT_P65_S55_I55_ANYSPREAD_ALL_ORIG_H5,P294_SPREAD_COMPRESSED_ABSORPTION_CONT,spread_compressed_absorption_continuation,spread-compressed absorption with level-weighted depth materiality,spread_compression_score,replenishment_dominance,abs_level_weighted_imbalance,0.65,0.55,0.55,ANYSPREAD,ALL,ORIG,5,202,3,8,1,1,0,0,fixed_initial_capital,0,0,0
