window_name,symbol,horizon_ms,rows,window_seconds,event_rate_per_second,expected_bins,bins_with_update,coverage_fraction,forward_fill_fraction,median_gap_ms,p95_gap_ms,supported_dense_regular_panel,supports_event_driven_1s
open_0915_0920,HINDUNILVR,100,61,300.0,0.20333333333333334,3000,57,0.019,0.981,4437.5,9602.65,False,False
open_0915_0920,HINDUNILVR,250,61,300.0,0.20333333333333334,1200,56,0.04666666666666667,0.9533333333333334,4437.5,9602.65,False,False
open_0915_0920,HINDUNILVR,500,61,300.0,0.20333333333333334,600,53,0.08833333333333333,0.9116666666666666,4437.5,9602.65,False,False
open_0915_0920,HINDUNILVR,1000,61,300.0,0.20333333333333334,300,50,0.16666666666666666,0.8333333333333334,4437.5,9602.65,False,False
open_0915_0920,HINDUNILVR,5000,61,300.0,0.20333333333333334,60,43,0.7166666666666667,0.2833333333333333,4437.5,9602.65,False,False
open_0915_0920,HINDUNILVR,15000,61,300.0,0.20333333333333334,20,20,1.0,0.0,4437.5,9602.65,True,False
open_0915_0920,HINDUNILVR,60000,61,300.0,0.20333333333333334,5,5,1.0,0.0,4437.5,9602.65,True,False
open_0915_0920,ICICIBANK,100,345,300.0,1.15,3000,264,0.088,0.912,500.0,4122.95,False,False
open_0915_0920,ICICIBANK,250,345,300.0,1.15,1200,260,0.21666666666666667,0.7833333333333333,500.0,4122.95,False,False
open_0915_0920,ICICIBANK,500,345,300.0,1.15,600,237,0.395,0.605,500.0,4122.95,False,False
open_0915_0920,ICICIBANK,1000,345,300.0,1.15,300,187,0.6233333333333333,0.3766666666666667,500.0,4122.95,False,True
open_0915_0920,ICICIBANK,5000,345,300.0,1.15,60,57,0.95,0.050000000000000044,500.0,4122.95,True,False
open_0915_0920,ICICIBANK,15000,345,300.0,1.15,20,20,1.0,0.0,500.0,4122.95,True,False
open_0915_0920,ICICIBANK,60000,345,300.0,1.15,5,5,1.0,0.0,500.0,4122.95,True,False
open_0915_0920,INFY,100,416,300.0,1.3866666666666667,3000,327,0.109,0.891,500.0,1550.6999999999546,False,False
open_0915_0920,INFY,250,416,300.0,1.3866666666666667,1200,320,0.26666666666666666,0.7333333333333334,500.0,1550.6999999999546,False,False
open_0915_0920,INFY,500,416,300.0,1.3866666666666667,600,278,0.4633333333333333,0.5366666666666666,500.0,1550.6999999999546,False,False
open_0915_0920,INFY,1000,416,300.0,1.3866666666666667,300,223,0.7433333333333333,0.2566666666666667,500.0,1550.6999999999546,False,True
open_0915_0920,INFY,5000,416,300.0,1.3866666666666667,60,59,0.9833333333333333,0.01666666666666672,500.0,1550.6999999999546,True,False
open_0915_0920,INFY,15000,416,300.0,1.3866666666666667,20,20,1.0,0.0,500.0,1550.6999999999546,True,False
open_0915_0920,INFY,60000,416,300.0,1.3866666666666667,5,5,1.0,0.0,500.0,1550.6999999999546,True,False
open_0915_0920,ITBEES,100,60,300.0,0.2,3000,59,0.019666666666666666,0.9803333333333333,5001.0,8985.8,False,False
open_0915_0920,ITBEES,250,60,300.0,0.2,1200,59,0.049166666666666664,0.9508333333333333,5001.0,8985.8,False,False
open_0915_0920,ITBEES,500,60,300.0,0.2,600,58,0.09666666666666666,0.9033333333333333,5001.0,8985.8,False,False
open_0915_0920,ITBEES,1000,60,300.0,0.2,300,56,0.18666666666666668,0.8133333333333334,5001.0,8985.8,False,False
