canonical_work_order_id,panel,symbol,announcement_time_ist,market_session,diagnostic_trade_date,diagnostic_start_rule,description,decision_delay_seconds,horizon_seconds,status,start_ms,start_tick_ms,decision_ms,exit_ms,forced_exit,start_mid,decision_mid,exit_mid,impulse_bps,impulse_side_sign,start_top5_qty,decision_top5_qty,replenishment_ratio,decision_top5_qty_imbalance,decision_l2_l5_qty_imbalance,decision_top5_order_imbalance,entry_long_price,exit_long_price,entry_short_price,exit_short_price,scenario_id,scenario_role,side_sign,side,quantity,buy_value_inr,sell_value_inr,gross_pnl_inr,cost200_inr,net_pnl_inr,cost_model_version,capacity_selected
P373_2026-07-15_ICICIBANK_106697317,existing_phase341,ICICIBANK,14-Jul-2026 17:24:51,post_close,2026-07-15,market_open_next_available_unseen_real_l2_day,General Updates,120,900.0,ready,1784087100000.0,1784087105598.0,1784087225707.0,1784088125709.0,0.0,1412.3,1419.15,1424.55,48.50244282376363,1.0,28259.0,7044.0,-0.7507342793446335,0.2345258375922771,0.1366120218579235,0.5081967213114754,1419.3,1424.5,1419.0,1424.6,P405_LIQUIDITY_VACUUM_CONTINUATION_FULL_DEPTH,liquidity_vacuum_continuation,1.0,long,70,99351.0,99715.0,364.0000000000032,165.25358559200004,198.74641440800315,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,0
P373_2026-07-15_SUNPHARMA_106697486,existing_phase341,SUNPHARMA,14-Jul-2026 18:29:25,post_close,2026-07-15,market_open_next_available_unseen_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,120,900.0,ready,1784087100000.0,1784087105598.0,1784087225707.0,1784088129210.0,0.0,1952.7,1950.05,1946.7,-13.570953039381834,-1.0,2984.0,1361.0,-0.5439008042895442,-0.2240999265246142,-0.2886115444617784,0.2666666666666666,1950.3,1946.3,1949.8,1947.1,P405_LIQUIDITY_VACUUM_CONTINUATION_FULL_DEPTH,liquidity_vacuum_continuation,-1.0,short,51,99302.09999999999,99439.8,137.70000000000232,165.22640502279998,-27.52640502279766,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,0
P373_2026-07-15_SUNPHARMA_106697990,existing_phase341,SUNPHARMA,15-Jul-2026 08:40:33,pre_open_or_overnight,2026-07-15,market_open_same_day,Press Release,120,900.0,ready,1784087100000.0,1784087105598.0,1784087225707.0,1784088129210.0,0.0,1952.7,1950.05,1946.7,-13.570953039381834,-1.0,2984.0,1361.0,-0.5439008042895442,-0.2240999265246142,-0.2886115444617784,0.2666666666666666,1950.3,1946.3,1949.8,1947.1,P405_LIQUIDITY_VACUUM_CONTINUATION_FULL_DEPTH,liquidity_vacuum_continuation,-1.0,short,51,99302.09999999999,99439.8,137.70000000000232,165.22640502279998,-27.52640502279766,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,0
P373_2026-07-15_BAJAJ-AUTO_106697273,existing_phase341,BAJAJ-AUTO,14-Jul-2026 17:06:39,post_close,2026-07-15,market_open_next_available_unseen_real_l2_day,General Updates,120,900.0,ready,1784087100000.0,1784087105599.0,1784087228206.0,1784088128210.0,0.0,10204.25,10257.25,10347.0,51.93914300414043,1.0,243.0,108.0,-0.5555555555555556,0.3148148148148148,0.3478260869565217,0.2222222222222222,10259.5,10345.0,10255.0,10349.0,P405_LIQUIDITY_VACUUM_CONTINUATION_FULL_DEPTH,liquidity_vacuum_continuation,1.0,long,9,92335.5,93105.0,769.5,159.813304686,609.686695314,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,0
P373_2026-07-16_HINDUNILVR_106699154,existing_phase341,HINDUNILVR,15-Jul-2026 19:03:06,post_close,2026-07-16,market_open_next_available_unseen_real_l2_day,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",120,900.0,ready,1784173500000.0,1784173505259.0,1784173631118.0,1784174538573.0,0.0,2102.55,2107.25,2116.6,22.353808470665705,1.0,243.0,390.0,0.6049382716049383,0.3641025641025641,0.7207792207792207,-0.0344827586206896,2107.8,2116.0,2106.7,2117.2,P405_LIQUIDITY_VACUUM_CONTINUATION_FULL_DEPTH,liquidity_vacuum_continuation,1.0,long,47,99066.6,99452.0,385.39999999999145,165.1955695032,220.20443049679145,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,1
P373_2026-07-17_HCLTECH_106700150,unseen_phase359,HCLTECH,16-Jul-2026 15:48:23,post_close,2026-07-17,market_open_next_available_unseen_real_l2_day,Press Release,120,900.0,ready,1784259900000.0,1784259900700.0,1784260021200.0,1784260923791.0,0.0,1196.05,1207.75,1203.9,97.8219974081355,1.0,2706.0,2103.0,-0.2228381374722838,0.4969091773656681,0.541604384653712,0.0,1208.1,1203.8,1207.4,1204.0,P405_LIQUIDITY_VACUUM_CONTINUATION_FULL_DEPTH,liquidity_vacuum_continuation,1.0,long,82,99064.2,98711.59999999999,-352.59999999999627,165.13985514959998,-517.7398551495962,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,1
P373_2026-07-17_HCLTECH_106700164,unseen_phase359,HCLTECH,16-Jul-2026 15:55:58,post_close,2026-07-17,market_open_next_available_unseen_real_l2_day,Acquisition,120,900.0,ready,1784259900000.0,1784259900700.0,1784260021200.0,1784260923791.0,0.0,1196.05,1207.75,1203.9,97.8219974081355,1.0,2706.0,2103.0,-0.2228381374722838,0.4969091773656681,0.541604384653712,0.0,1208.1,1203.8,1207.4,1204.0,P405_LIQUIDITY_VACUUM_CONTINUATION_FULL_DEPTH,liquidity_vacuum_continuation,1.0,long,82,99064.2,98711.59999999999,-352.59999999999627,165.13985514959998,-517.7398551495962,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,1
P373_2026-07-17_SBIN_106700879,unseen_phase359,SBIN,16-Jul-2026 22:52:22,post_close,2026-07-17,market_open_next_available_unseen_real_l2_day,General Updates,120,900.0,ready,1784259900000.0,1784259900700.0,1784260021200.0,1784260923792.0,0.0,1030.85,1033.1,1041.85,21.82664791191735,1.0,3872.0,5636.0,0.4555785123966942,0.2654364797728886,0.2395660967089538,0.3442622950819672,1033.2,1041.8,1033.0,1041.9,P405_LIQUIDITY_VACUUM_CONTINUATION_FULL_DEPTH,liquidity_vacuum_continuation,1.0,long,96,99187.20000000001,100012.79999999999,825.5999999999913,165.25378240000003,660.3462175999912,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,0
P373_2026-07-17_WIPRO_106700151,unseen_phase359,WIPRO,16-Jul-2026 15:49:54,post_close,2026-07-17,market_open_next_available_unseen_real_l2_day,Outcome of Board Meeting,120,900.0,ready,1784259900000.0,1784259900700.0,1784260021200.0,1784260923792.0,0.0,173.63,174.26999999999998,173.95,36.859989633127135,1.0,15727.0,5894.0,-0.6252304953265085,0.5690532745164574,0.549444339800339,0.3103448275862069,174.29,173.93,174.25,173.97,P405_LIQUIDITY_VACUUM_CONTINUATION_FULL_DEPTH,liquidity_vacuum_continuation,1.0,long,573,99868.17,99661.89,-206.27999999999153,165.31933304872,-371.5993330487115,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,0
P373_2026-07-17_WIPRO_106700155,unseen_phase359,WIPRO,16-Jul-2026 15:52:41,post_close,2026-07-17,market_open_next_available_unseen_real_l2_day,Dividend,120,900.0,ready,1784259900000.0,1784259900700.0,1784260021200.0,1784260923792.0,0.0,173.63,174.26999999999998,173.95,36.859989633127135,1.0,15727.0,5894.0,-0.6252304953265085,0.5690532745164574,0.549444339800339,0.3103448275862069,174.29,173.93,174.25,173.97,P405_LIQUIDITY_VACUUM_CONTINUATION_FULL_DEPTH,liquidity_vacuum_continuation,1.0,long,573,99868.17,99661.89,-206.27999999999153,165.31933304872,-371.5993330487115,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,0
P373_2026-07-17_WIPRO_106700161,unseen_phase359,WIPRO,16-Jul-2026 15:55:25,post_close,2026-07-17,market_open_next_available_unseen_real_l2_day,Press Release,120,900.0,ready,1784259900000.0,1784259900700.0,1784260021200.0,1784260923792.0,0.0,173.63,174.26999999999998,173.95,36.859989633127135,1.0,15727.0,5894.0,-0.6252304953265085,0.5690532745164574,0.549444339800339,0.3103448275862069,174.29,173.93,174.25,173.97,P405_LIQUIDITY_VACUUM_CONTINUATION_FULL_DEPTH,liquidity_vacuum_continuation,1.0,long,573,99868.17,99661.89,-206.27999999999153,165.31933304872,-371.5993330487115,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,0
P373_2026-07-17_WIPRO_106700170,unseen_phase359,WIPRO,16-Jul-2026 15:58:02,post_close,2026-07-17,market_open_next_available_unseen_real_l2_day,Record Date,120,900.0,ready,1784259900000.0,1784259900700.0,1784260021200.0,1784260923792.0,0.0,173.63,174.26999999999998,173.95,36.859989633127135,1.0,15727.0,5894.0,-0.6252304953265085,0.5690532745164574,0.549444339800339,0.3103448275862069,174.29,173.93,174.25,173.97,P405_LIQUIDITY_VACUUM_CONTINUATION_FULL_DEPTH,liquidity_vacuum_continuation,1.0,long,573,99868.17,99661.89,-206.27999999999153,165.31933304872,-371.5993330487115,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,0
P373_2026-07-17_WIPRO_106700314,unseen_phase359,WIPRO,16-Jul-2026 17:19:37,post_close,2026-07-17,market_open_next_available_unseen_real_l2_day,Shareholders meeting,120,900.0,ready,1784259900000.0,1784259900700.0,1784260021200.0,1784260923792.0,0.0,173.63,174.26999999999998,173.95,36.859989633127135,1.0,15727.0,5894.0,-0.6252304953265085,0.5690532745164574,0.549444339800339,0.3103448275862069,174.29,173.93,174.25,173.97,P405_LIQUIDITY_VACUUM_CONTINUATION_FULL_DEPTH,liquidity_vacuum_continuation,1.0,long,573,99868.17,99661.89,-206.27999999999153,165.31933304872,-371.5993330487115,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,0
P373_2026-07-17_WIPRO_106700663,unseen_phase359,WIPRO,16-Jul-2026 20:27:05,post_close,2026-07-17,market_open_next_available_unseen_real_l2_day,Updates,120,900.0,ready,1784259900000.0,1784259900700.0,1784260021200.0,1784260923792.0,0.0,173.63,174.26999999999998,173.95,36.859989633127135,1.0,15727.0,5894.0,-0.6252304953265085,0.5690532745164574,0.549444339800339,0.3103448275862069,174.29,173.93,174.25,173.97,P405_LIQUIDITY_VACUUM_CONTINUATION_FULL_DEPTH,liquidity_vacuum_continuation,1.0,long,573,99868.17,99661.89,-206.27999999999153,165.31933304872,-371.5993330487115,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,0
P373_2026-07-17_WIPRO_106700695,unseen_phase359,WIPRO,16-Jul-2026 20:59:03,post_close,2026-07-17,market_open_next_available_unseen_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,120,900.0,ready,1784259900000.0,1784259900700.0,1784260021200.0,1784260923792.0,0.0,173.63,174.26999999999998,173.95,36.859989633127135,1.0,15727.0,5894.0,-0.6252304953265085,0.5690532745164574,0.549444339800339,0.3103448275862069,174.29,173.93,174.25,173.97,P405_LIQUIDITY_VACUUM_CONTINUATION_FULL_DEPTH,liquidity_vacuum_continuation,1.0,long,573,99868.17,99661.89,-206.27999999999153,165.31933304872,-371.5993330487115,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,0
P373_2026-07-17_SBIN_106701118,unseen_phase359,SBIN,17-Jul-2026 10:23:45,regular_session,2026-07-17,first_real_tick_after_announcement,General Updates,120,900.0,ready,1784264025000.0,1784264025212.0,1784264147963.0,1784265048208.0,0.0,1039.85,1040.5,1041.25,6.25090157234304,1.0,13367.0,4878.0,-0.635071444602379,0.4608446084460844,0.4409197360017032,0.5,1040.6,1041.1,1040.4,1041.4,P405_LIQUIDITY_VACUUM_CONTINUATION_FULL_DEPTH,liquidity_vacuum_continuation,1.0,long,96,99897.59999999999,99945.59999999999,48.0,165.3445254784,-117.34452547839999,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,0
P373_2026-07-20_WIPRO_106701555,unseen_phase359,WIPRO,17-Jul-2026 16:12:41,post_close,2026-07-20,market_open_next_available_unseen_real_l2_day,Copy of Newspaper Publication,120,900.0,ready,1784519100000.0,1784519105818.0,1784519226356.0,1784520126360.0,0.0,176.525,177.215,176.09,39.08794788273602,1.0,7570.0,8112.0,0.0715984147952443,0.3214990138067061,0.4372010386770534,0.3157894736842105,177.25,176.06,177.18,176.12,P405_LIQUIDITY_VACUUM_CONTINUATION_FULL_DEPTH,liquidity_vacuum_continuation,1.0,long,564,99969.0,99297.84,-671.1599999999987,165.30569083408002,-836.4656908340787,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,1
P373_2026-07-20_WIPRO_106701598,unseen_phase359,WIPRO,17-Jul-2026 16:30:50,post_close,2026-07-20,market_open_next_available_unseen_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,120,900.0,ready,1784519100000.0,1784519105818.0,1784519226356.0,1784520126360.0,0.0,176.525,177.215,176.09,39.08794788273602,1.0,7570.0,8112.0,0.0715984147952443,0.3214990138067061,0.4372010386770534,0.3157894736842105,177.25,176.06,177.18,176.12,P405_LIQUIDITY_VACUUM_CONTINUATION_FULL_DEPTH,liquidity_vacuum_continuation,1.0,long,564,99969.0,99297.84,-671.1599999999987,165.30569083408002,-836.4656908340787,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,1
P373_2026-07-20_ULTRACEMCO_106703346,unseen_phase359,ULTRACEMCO,20-Jul-2026 14:26:28,regular_session,2026-07-20,first_real_tick_after_announcement,Investor Presentation,120,900.0,ready,1784537788000.0,1784537788118.0,1784537908777.0,1784538809102.0,0.0,11974.0,11979.5,11910.0,4.59328545181226,1.0,506.0,628.0,0.2411067193675889,0.2484076433121019,0.4749034749034749,0.4883720930232558,11980.0,11907.0,11979.0,11913.0,P405_LIQUIDITY_VACUUM_CONTINUATION_FULL_DEPTH,liquidity_vacuum_continuation,1.0,long,8,95840.0,95256.0,-584.0,162.44667395200003,-746.4466739520001,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,0
P373_2026-07-21_ICICIBANK_106703492,unseen_phase359,ICICIBANK,20-Jul-2026 16:12:11,post_close,2026-07-21,market_open_next_available_unseen_real_l2_day,ESOP/ESOS/ESPS,120,900.0,ready,1784605500000.0,1784605505088.0,1784605625093.0,1784606527116.0,0.0,1467.65,1470.8000000000002,1467.35,21.46288283991477,1.0,10713.0,13035.0,0.2167460095211425,0.3469888761028001,0.3440024860161591,0.15625,1470.9,1467.3,1470.7,1467.4,P405_LIQUIDITY_VACUUM_CONTINUATION_FULL_DEPTH,liquidity_vacuum_continuation,1.0,long,67,98550.3,98309.09999999999,-241.20000000000914,165.04046343279998,-406.2404634328091,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,1
P373_2026-07-21_ICICIBANK_106703685,unseen_phase359,ICICIBANK,20-Jul-2026 17:39:28,post_close,2026-07-21,market_open_next_available_unseen_real_l2_day,Updates,120,900.0,ready,1784605500000.0,1784605505088.0,1784605625093.0,1784606527116.0,0.0,1467.65,1470.8000000000002,1467.35,21.46288283991477,1.0,10713.0,13035.0,0.2167460095211425,0.3469888761028001,0.3440024860161591,0.15625,1470.9,1467.3,1470.7,1467.4,P405_LIQUIDITY_VACUUM_CONTINUATION_FULL_DEPTH,liquidity_vacuum_continuation,1.0,long,67,98550.3,98309.09999999999,-241.20000000000914,165.04046343279998,-406.2404634328091,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,1
P373_2026-07-21_ICICIBANK_106703830,unseen_phase359,ICICIBANK,20-Jul-2026 18:30:36,post_close,2026-07-21,market_open_next_available_unseen_real_l2_day,Copy of Newspaper Publication,120,900.0,ready,1784605500000.0,1784605505088.0,1784605625093.0,1784606527116.0,0.0,1467.65,1470.8000000000002,1467.35,21.46288283991477,1.0,10713.0,13035.0,0.2167460095211425,0.3469888761028001,0.3440024860161591,0.15625,1470.9,1467.3,1470.7,1467.4,P405_LIQUIDITY_VACUUM_CONTINUATION_FULL_DEPTH,liquidity_vacuum_continuation,1.0,long,67,98550.3,98309.09999999999,-241.20000000000914,165.04046343279998,-406.2404634328091,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,0
P373_2026-07-21_BAJAJ-AUTO_106704742,unseen_phase359,BAJAJ-AUTO,21-Jul-2026 12:43:08,regular_session,2026-07-21,first_real_tick_after_announcement,Outcome of Board Meeting,120,900.0,ready,1784617988000.0,1784617988345.0,1784618108345.0,1784619011602.0,0.0,10502.25,10483.75,10429.0,-17.61527291770811,-1.0,113.0,53.0,-0.5309734513274337,-0.2075471698113207,-0.1555555555555555,-0.0666666666666666,10486.5,10428.0,10481.0,10430.0,P405_LIQUIDITY_VACUUM_CONTINUATION_FULL_DEPTH,liquidity_vacuum_continuation,-1.0,short,9,93870.0,94329.0,459.0,162.111743588,296.88825641200003,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,0
P373_2026-07-21_BAJAJ-AUTO_106704751,unseen_phase359,BAJAJ-AUTO,21-Jul-2026 12:52:47,regular_session,2026-07-21,first_real_tick_after_announcement,General Updates,120,900.0,ready,1784618567000.0,1784618567346.0,1784618687595.0,1784619587844.0,0.0,10491.0,10518.5,10475.75,26.21294442855781,1.0,186.0,203.0,0.0913978494623656,0.4088669950738916,0.3926701570680628,0.0,10520.5,10474.0,10516.5,10477.5,P405_LIQUIDITY_VACUUM_CONTINUATION_FULL_DEPTH,liquidity_vacuum_continuation,1.0,long,9,94684.5,94266.0,-418.5,162.216834806,-580.716834806,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,0
P373_2026-07-21_HCLTECH_106704810,unseen_phase359,HCLTECH,21-Jul-2026 13:37:56,regular_session,2026-07-21,first_real_tick_after_announcement,Updates,120,900.0,ready,1784621276000.0,1784621280531.0,1784621400593.0,1784622302593.0,0.0,1237.45,1236.9,1237.25,-4.4446240252127724,-1.0,15467.0,12905.0,-0.1656429818322881,-0.7397907787679194,-0.75661458742247,-0.1262135922330097,1237.0,1237.2,1236.8,1237.3,P405_LIQUIDITY_VACUUM_CONTINUATION_FULL_DEPTH,liquidity_vacuum_continuation,-1.0,short,80,98984.0,98944.0,-40.0,165.146429536,-205.146429536,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,0
P373_2026-07-22_NESTLEIND_106706181,unseen_phase359,NESTLEIND,22-Jul-2026 11:11:18,regular_session,2026-07-22,first_real_tick_after_announcement,Outcome of Board Meeting,120,900.0,ready,1784698878000.0,1784698878363.0,1784698998364.0,1784699898862.0,0.0,1498.9,1491.85,1498.5500000000002,-47.03449196077244,-1.0,1467.0,700.0,-0.5228357191547376,-0.2628571428571428,-0.149171270718232,-0.3333333333333333,1492.2,1498.2,1491.5,1498.9,P405_LIQUIDITY_VACUUM_CONTINUATION_FULL_DEPTH,liquidity_vacuum_continuation,-1.0,short,67,100426.3,99930.5,-495.8000000000061,165.41467092159996,-661.2146709216061,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,1
P373_2026-07-23_DRREDDY_106706597,unseen_phase359,DRREDDY,22-Jul-2026 16:18:02,post_close,2026-07-23,market_open_next_available_unseen_real_l2_day,Outcome of Board Meeting,120,900.0,ready,1784778300000.0,1784778300479.0,1784778420728.0,1784779320976.0,0.0,1101.9,1143.4,1149.25,376.6221980215991,1.0,11182.0,2309.0,-0.7935074226435342,0.530532698137722,0.6076467910787438,-0.2903225806451613,1143.5,1149.0,1143.3,1149.5,P405_LIQUIDITY_VACUUM_CONTINUATION_FULL_DEPTH,liquidity_vacuum_continuation,1.0,long,87,99484.5,99963.0,478.5,165.29013637000003,313.20986363,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,1
P373_2026-07-23_DRREDDY_106706606,unseen_phase359,DRREDDY,22-Jul-2026 16:21:28,post_close,2026-07-23,market_open_next_available_unseen_real_l2_day,Change in Management,120,900.0,ready,1784778300000.0,1784778300479.0,1784778420728.0,1784779320976.0,0.0,1101.9,1143.4,1149.25,376.6221980215991,1.0,11182.0,2309.0,-0.7935074226435342,0.530532698137722,0.6076467910787438,-0.2903225806451613,1143.5,1149.0,1143.3,1149.5,P405_LIQUIDITY_VACUUM_CONTINUATION_FULL_DEPTH,liquidity_vacuum_continuation,1.0,long,87,99484.5,99963.0,478.5,165.29013637000003,313.20986363,zerodha_equity_intraday_nse_order_formula_v2_2026_07_14,1
